--------------------------------------------------
-- Xero Detailed Dump Output (Sequential)
--------------------------------------------------
-- Game: ⚔️Build to Defend Loot
-- PlaceId: 96280251181127
-- JobId: c5acaac8-4187-4d97-876d-1c8c0430751f
-- Time: 2026-09-13 23:06:55
--------------------------------------------------
-- [Service]: Workspace
Workspace [Workspace] -- [Model] | FullPath: Workspace | Props: {PrimaryPart=None, ChildrenCount=25} | Attrs: {KM_IVF_GLOBAL_SAFE=0, 0, 0, KM_IVF_Y_AXIS_P=240, KM_IVF_X_AXIS_N=0, KM_IVF_Z_AXIS_P=0, KM_IVF_Z_AXIS_N=0, KM_IVF_Y_AXIS_N=-6, KM_IVF_X_AXIS_P=0}
 Camera [Camera] -- [Camera] | FullPath: Workspace.Camera | Attrs: {SHAKE_OFFSET=0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, SHAKE_SIZE=0}
  AudioListener [AudioListener] -- [AudioListener] | FullPath: Workspace.Camera.AudioListener
   Wire [Wire] -- [Wire] | FullPath: Workspace.Camera.AudioListener.Wire
  Folder [Folder] -- [Folder] | FullPath: Workspace.Camera.Folder
 CollectCoin [Sound] -- [Sound] | FullPath: Workspace.CollectCoin
 Gameplay [Folder] -- [Folder] | FullPath: Workspace.Gameplay
  ConveyorDestroyer [Part] -- [Part] | FullPath: Workspace.Gameplay.ConveyorDestroyer | Props: {Position=(-30.50, 0.50, 253.50), Size=(18.00, 16.00, 2.00), Anchored=true, CanCollide=false, Material=Plastic, Transparency=1.00, Reflectance=0}
        Fill [Frame] -- [Frame] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22410.Main.DefenseHealthBar.Root.Outer.BarBG.Fill | Props: {Visible=true, AbsoluteSize=(46.8, 7.0)}
         UICorner [UICorner] -- [UICorner] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22410.Main.DefenseHealthBar.Root.Outer.BarBG.Fill.UICorner
       Text [TextLabel] -- [TextLabel] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22410.Main.DefenseHealthBar.Root.Outer.Text | Props: {Visible=true, AbsoluteSize=(46.8, 7.0)}
        UIStroke [UIStroke] -- [UIStroke] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22410.Main.DefenseHealthBar.Root.Outer.Text.UIStroke
    CooldownAnchor [Attachment] -- [Attachment] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22410.Main.CooldownAnchor
    CooldownTimerBar [BillboardGui] -- [BillboardGui] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22410.Main.CooldownTimerBar
     Root [Frame] -- [Frame] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22410.Main.CooldownTimerBar.Root | Props: {Visible=true, AbsoluteSize=(259.6, 37.1)}
      Outer [Frame] -- [Frame] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22410.Main.CooldownTimerBar.Root.Outer | Props: {Visible=true, AbsoluteSize=(259.6, 37.1)}
       UICorner [UICorner] -- [UICorner] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22410.Main.CooldownTimerBar.Root.Outer.UICorner
       UIStroke [UIStroke] -- [UIStroke] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22410.Main.CooldownTimerBar.Root.Outer.UIStroke
       UIPadding [UIPadding] -- [UIPadding] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22410.Main.CooldownTimerBar.Root.Outer.UIPadding
       BarBG [Frame] -- [Frame] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22410.Main.CooldownTimerBar.Root.Outer.BarBG | Props: {Visible=true, AbsoluteSize=(247.6, 25.1)}
        UICorner [UICorner] -- [UICorner] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22410.Main.CooldownTimerBar.Root.Outer.BarBG.UICorner
        Fill [Frame] -- [Frame] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22410.Main.CooldownTimerBar.Root.Outer.BarBG.Fill | Props: {Visible=true, AbsoluteSize=(246.8, 25.1)}
         UICorner [UICorner] -- [UICorner] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22410.Main.CooldownTimerBar.Root.Outer.BarBG.Fill.UICorner
       Text [TextLabel] -- [TextLabel] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22410.Main.CooldownTimerBar.Root.Outer.Text | Props: {Visible=true, AbsoluteSize=(247.6, 25.1)}
        UIStroke [UIStroke] -- [UIStroke] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22410.Main.CooldownTimerBar.Root.Outer.Text.UIStroke
    TouchInterest [TouchTransmitter] -- [TouchTransmitter] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22410.Main.TouchInterest
    TouchInterest [TouchTransmitter] -- [TouchTransmitter] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22410.Main.TouchInterest
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22410.Part | Props: {Position=(116.00, -7.05, -194.00), Size=(25.00, 0.90, 11.00), Anchored=true, CanCollide=false, Material=Ice, Transparency=0.00, Reflectance=0} | Attrs: {Color2=false}
    TouchInterest [TouchTransmitter] -- [TouchTransmitter] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22410.Part.TouchInterest
    TouchInterest [TouchTransmitter] -- [TouchTransmitter] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22410.Part.TouchInterest
   PromptAnchor [Part] -- [Part] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22410.PromptAnchor | Props: {Position=(116.00, -7.00, -194.00), Size=(1.00, 1.00, 1.00), Anchored=true, CanCollide=false, Material=Plastic, Transparency=1.00, Reflectance=0}
    ProximityPrompt [ProximityPrompt] -- [ProximityPrompt] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22410.PromptAnchor.ProximityPrompt | Props: {ObjectText='', ActionText='Pick Up ', HoldDuration=0.0} | Attrs: {Visible=false, PromptUIOffset=0, 0, PromptColor=0.27451, 0.509804, 0.705882, CanInteractWith=true, PromptType=NPC}
    ProximityPrompt [ProximityPrompt] -- [ProximityPrompt] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22410.PromptAnchor.ProximityPrompt | Props: {ObjectText='', ActionText='Swap', HoldDuration=0.0} | Attrs: {PromptUIOffset=0, 0, PromptColor=1, 0.784314, 0.196078, PromptType=NPC}
    TouchInterest [TouchTransmitter] -- [TouchTransmitter] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22410.PromptAnchor.TouchInterest
    TouchInterest [TouchTransmitter] -- [TouchTransmitter] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22410.PromptAnchor.TouchInterest
  RARE_ICETRAP_placed_4598420885_22411 [Model] -- [Model] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22411 | Props: {PrimaryPart=Main, ChildrenCount=3} | Attrs: {BuildableId=RARE_ICETRAP, PlacedId=placed_4598420885_22411, DefenseHealth=50, DefenseMaxHealth=50, BuildableType=DEFENSE, OwnerId=4598420885, BehaviorType=TouchFreeze, PlacedAt=1789315281, DefenseIsBroken=false}
   Main [Part] -- [Part] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22411.Main | Props: {Position=(108.00, -7.00, -194.00), Size=(25.00, 1.00, 11.00), Anchored=true, CanCollide=false, Material=Plastic, Transparency=1.00, Reflectance=0} | Attrs: {Color1=false}
    Star/Ice [ParticleEmitter] -- [ParticleEmitter] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22411.Main.Star/Ice | Props: {Rate=40, Speed=1.0, Enabled=true}
    HealthBarAnchor [Attachment] -- [Attachment] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22411.Main.HealthBarAnchor
    DefenseHealthBar [BillboardGui] -- [BillboardGui] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22411.Main.DefenseHealthBar
     Root [Frame] -- [Frame] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22411.Main.DefenseHealthBar.Root | Props: {Visible=true, AbsoluteSize=(48.7, 8.4)}
      Outer [Frame] -- [Frame] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22411.Main.DefenseHealthBar.Root.Outer | Props: {Visible=true, AbsoluteSize=(48.7, 8.4)}
       UICorner [UICorner] -- [UICorner] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22411.Main.DefenseHealthBar.Root.Outer.UICorner
       UIPadding [UIPadding] -- [UIPadding] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22411.Main.DefenseHealthBar.Root.Outer.UIPadding
       BarBG [Frame] -- [Frame] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22411.Main.DefenseHealthBar.Root.Outer.BarBG | Props: {Visible=true, AbsoluteSize=(46.8, 7.0)}
        UICorner [UICorner] -- [UICorner] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22411.Main.DefenseHealthBar.Root.Outer.BarBG.UICorner
        Fill [Frame] -- [Frame] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22411.Main.DefenseHealthBar.Root.Outer.BarBG.Fill | Props: {Visible=true, AbsoluteSize=(46.8, 7.0)}
         UICorner [UICorner] -- [UICorner] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22411.Main.DefenseHealthBar.Root.Outer.BarBG.Fill.UICorner
       Text [TextLabel] -- [TextLabel] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22411.Main.DefenseHealthBar.Root.Outer.Text | Props: {Visible=true, AbsoluteSize=(46.8, 7.0)}
        UIStroke [UIStroke] -- [UIStroke] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22411.Main.DefenseHealthBar.Root.Outer.Text.UIStroke
    CooldownAnchor [Attachment] -- [Attachment] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22411.Main.CooldownAnchor
    CooldownTimerBar [BillboardGui] -- [BillboardGui] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22411.Main.CooldownTimerBar
     Root [Frame] -- [Frame] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22411.Main.CooldownTimerBar.Root | Props: {Visible=true, AbsoluteSize=(51.6, 7.3)}
      Outer [Frame] -- [Frame] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22411.Main.CooldownTimerBar.Root.Outer | Props: {Visible=true, AbsoluteSize=(51.6, 7.3)}
       UICorner [UICorner] -- [UICorner] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22411.Main.CooldownTimerBar.Root.Outer.UICorner
       UIStroke [UIStroke] -- [UIStroke] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22411.Main.CooldownTimerBar.Root.Outer.UIStroke
       UIPadding [UIPadding] -- [UIPadding] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22411.Main.CooldownTimerBar.Root.Outer.UIPadding
       BarBG [Frame] -- [Frame] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22411.Main.CooldownTimerBar.Root.Outer.BarBG | Props: {Visible=true, AbsoluteSize=(39.6, 4.7)}
        UICorner [UICorner] -- [UICorner] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22411.Main.CooldownTimerBar.Root.Outer.BarBG.UICorner
        Fill [Frame] -- [Frame] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22411.Main.CooldownTimerBar.Root.Outer.BarBG.Fill | Props: {Visible=true, AbsoluteSize=(39.6, 4.7)}
         UICorner [UICorner] -- [UICorner] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22411.Main.CooldownTimerBar.Root.Outer.BarBG.Fill.UICorner
       Text [TextLabel] -- [TextLabel] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22411.Main.CooldownTimerBar.Root.Outer.Text | Props: {Visible=true, AbsoluteSize=(39.6, 4.7)}
        UIStroke [UIStroke] -- [UIStroke] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22411.Main.CooldownTimerBar.Root.Outer.Text.UIStroke
    TouchInterest [TouchTransmitter] -- [TouchTransmitter] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22411.Main.TouchInterest
    TouchInterest [TouchTransmitter] -- [TouchTransmitter] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22411.Main.TouchInterest
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22411.Part | Props: {Position=(108.00, -7.05, -194.00), Size=(25.00, 0.90, 11.00), Anchored=true, CanCollide=false, Material=Ice, Transparency=0.00, Reflectance=0} | Attrs: {Color2=false}
    TouchInterest [TouchTransmitter] -- [TouchTransmitter] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22411.Part.TouchInterest
    TouchInterest [TouchTransmitter] -- [TouchTransmitter] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22411.Part.TouchInterest
   PromptAnchor [Part] -- [Part] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22411.PromptAnchor | Props: {Position=(108.00, -7.00, -194.00), Size=(1.00, 1.00, 1.00), Anchored=true, CanCollide=false, Material=Plastic, Transparency=1.00, Reflectance=0}
    ProximityPrompt [ProximityPrompt] -- [ProximityPrompt] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22411.PromptAnchor.ProximityPrompt | Props: {ObjectText='', ActionText='Pick Up ', HoldDuration=0.0} | Attrs: {Visible=false, PromptUIOffset=0, 0, PromptColor=0.27451, 0.509804, 0.705882, CanInteractWith=false, PromptType=NPC}
    ProximityPrompt [ProximityPrompt] -- [ProximityPrompt] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22411.PromptAnchor.ProximityPrompt | Props: {ObjectText='', ActionText='Swap', HoldDuration=0.0} | Attrs: {PromptUIOffset=0, 0, PromptColor=1, 0.784314, 0.196078, PromptType=NPC}
    TouchInterest [TouchTransmitter] -- [TouchTransmitter] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22411.PromptAnchor.TouchInterest
    TouchInterest [TouchTransmitter] -- [TouchTransmitter] | FullPath: Workspace.PlacedItems.RARE_ICETRAP_placed_4598420885_22411.PromptAnchor.TouchInterest
  SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144 [Model] -- [Model] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144 | Props: {PrimaryPart=Main, ChildrenCount=22} | Attrs: {BuildableId=SECRET_FORBIDDENBOUNCEPAD, PlacedId=placed_11307551304_22144, DefenseHealth=1000, DefenseMaxHealth=1000, BuildableType=DEFENSE, OwnerId=11307551304, BehaviorType=BouncePad, PlacedAt=1789314732, DefenseIsBroken=false}
   Model [Model] -- [Model] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Model | Props: {PrimaryPart=None, ChildrenCount=2}
    Beam Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Model.Beam Part | Props: {Position=(-106.69, -6.96, -311.55), Size=(2.42, 0.08, 0.08), Anchored=true, CanCollide=false, Material=SmoothPlastic, Transparency=1.00, Reflectance=0}
     Attachment [Attachment] -- [Attachment] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Model.Beam Part.Attachment
     TouchInterest [TouchTransmitter] -- [TouchTransmitter] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Model.Beam Part.TouchInterest
    Beam Holder [Part] -- [Part] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Model.Beam Holder | Props: {Position=(-106.69, -6.96, -288.46), Size=(2.42, 0.08, 0.08), Anchored=true, CanCollide=false, Material=SmoothPlastic, Transparency=1.00, Reflectance=0}
     Attachment [Attachment] -- [Attachment] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Model.Beam Holder.Attachment
      Beam [Beam] -- [Beam] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Model.Beam Holder.Attachment.Beam
     TouchInterest [TouchTransmitter] -- [TouchTransmitter] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Model.Beam Holder.TouchInterest
   Model [Model] -- [Model] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Model | Props: {PrimaryPart=None, ChildrenCount=2}
    Beam Holder [Part] -- [Part] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Model.Beam Holder | Props: {Position=(-129.19, -6.96, -288.46), Size=(2.42, 0.08, 0.08), Anchored=true, CanCollide=false, Material=SmoothPlastic, Transparency=1.00, Reflectance=0}
     Attachment [Attachment] -- [Attachment] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Model.Beam Holder.Attachment
      Beam [Beam] -- [Beam] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Model.Beam Holder.Attachment.Beam
     TouchInterest [TouchTransmitter] -- [TouchTransmitter] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Model.Beam Holder.TouchInterest
    Beam Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Model.Beam Part | Props: {Position=(-129.19, -6.96, -311.55), Size=(2.42, 0.08, 0.08), Anchored=true, CanCollide=false, Material=SmoothPlastic, Transparency=1.00, Reflectance=0}
     Attachment [Attachment] -- [Attachment] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Model.Beam Part.Attachment
     TouchInterest [TouchTransmitter] -- [TouchTransmitter] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Model.Beam Part.TouchInterest
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Part | Props: {Position=(-125.50, -7.00, -292.50), Size=(1.00, 4.00, 4.00), Anchored=true, CanCollide=false, Material=Neon, Transparency=0.00, Reflectance=0} | Attrs: {Color1=false}
    TouchInterest [TouchTransmitter] -- [TouchTransmitter] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Part.TouchInterest
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Part | Props: {Position=(-130.00, -7.00, -311.50), Size=(2.00, 1.00, 1.00), Anchored=true, CanCollide=false, Material=Neon, Transparency=0.00, Reflectance=0}
    TouchInterest [TouchTransmitter] -- [TouchTransmitter] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Part.TouchInterest
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Part | Props: {Position=(-106.00, -7.00, -311.50), Size=(2.00, 1.00, 1.00), Anchored=true, CanCollide=false, Material=Neon, Transparency=0.00, Reflectance=0}
    TouchInterest [TouchTransmitter] -- [TouchTransmitter] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Part.TouchInterest
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Part | Props: {Position=(-110.50, -7.00, -292.50), Size=(1.00, 4.00, 4.00), Anchored=true, CanCollide=false, Material=Neon, Transparency=0.00, Reflectance=0} | Attrs: {Color1=false}
    TouchInterest [TouchTransmitter] -- [TouchTransmitter] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Part.TouchInterest
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Part | Props: {Position=(-118.00, -7.00, -310.00), Size=(1.00, 1.00, 21.00), Anchored=true, CanCollide=false, Material=Neon, Transparency=0.00, Reflectance=0} | Attrs: {Color1=false}
    TouchInterest [TouchTransmitter] -- [TouchTransmitter] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Part.TouchInterest
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Part | Props: {Position=(-107.00, -7.00, -312.00), Size=(1.00, 1.00, 1.00), Anchored=true, CanCollide=false, Material=Neon, Transparency=0.00, Reflectance=0}
    TouchInterest [TouchTransmitter] -- [TouchTransmitter] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Part.TouchInterest
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Part | Props: {Position=(-129.50, -7.00, -288.00), Size=(1.00, 1.00, 2.00), Anchored=true, CanCollide=false, Material=Neon, Transparency=0.00, Reflectance=0}
    TouchInterest [TouchTransmitter] -- [TouchTransmitter] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Part.TouchInterest
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Part | Props: {Position=(-130.00, -7.00, -289.00), Size=(1.00, 1.00, 1.00), Anchored=true, CanCollide=false, Material=Neon, Transparency=0.00, Reflectance=0}
    TouchInterest [TouchTransmitter] -- [TouchTransmitter] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Part.TouchInterest
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Part | Props: {Position=(-118.00, -7.00, -290.00), Size=(1.00, 1.00, 21.00), Anchored=true, CanCollide=false, Material=Neon, Transparency=0.00, Reflectance=0} | Attrs: {Color1=false}
    TouchInterest [TouchTransmitter] -- [TouchTransmitter] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Part.TouchInterest
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Part | Props: {Position=(-118.00, -7.00, -300.00), Size=(19.00, 0.20, 19.00), Anchored=true, CanCollide=false, Material=Neon, Transparency=1.00, Reflectance=0}
    Decal [Decal] -- [Decal] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Part.Decal
    TouchInterest [TouchTransmitter] -- [TouchTransmitter] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Part.TouchInterest
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Part | Props: {Position=(-110.50, -7.00, -307.50), Size=(1.00, 4.00, 4.00), Anchored=true, CanCollide=false, Material=Neon, Transparency=0.00, Reflectance=0} | Attrs: {Color1=false}
    TouchInterest [TouchTransmitter] -- [TouchTransmitter] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Part.TouchInterest
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Part | Props: {Position=(-107.00, -7.00, -288.00), Size=(1.00, 1.00, 1.00), Anchored=true, CanCollide=false, Material=Neon, Transparency=0.00, Reflectance=0}
    TouchInterest [TouchTransmitter] -- [TouchTransmitter] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Part.TouchInterest
   Main [Part] -- [Part] | FullPath: Workspace.PlacedItems.SECRET_FORBIDDENBOUNCEPAD_placed_11307551304_22144.Main | Props: {Position=(-118.00, -7.00, -300.00), Size=(25.00, 1.00, 25.00), Anchored=true, CanCollide=true, Material=Plastic, Transparency=1.00, Reflectance=0}
